 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc_new,car,credit_card,debt_consolidation,educational,funded_amnt_new,home_improvement,house,installment_new,int_rate,loan_amnt_new,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5204314.833333333,0,0,0,0,1918313.9999999998,1,0,68651.662275,17.2,1918313.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2442297.9166666665,0,0,0,0,732689.3749999999,0,0,19375.85950833333,19.9,732689.3749999999,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5328649.999999999,1,0,0,0,1065729.9999999998,0,0,35612.25605833333,12.4,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2930757.4999999995,0,1,0,0,639437.9999999999,0,0,21150.29995833333,11.7,639437.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3108379.166666666,0,0,1,0,888108.3333333333,0,0,29375.07123333333,11.7,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6873958.499999999,0,1,0,0,888108.3333333333,0,0,30470.108808333327,14.2,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2664324.9999999995,0,1,0,0,532864.9999999999,0,0,18282.598149999998,14.2,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3641244.166666666,0,0,0,0,621675.8333333333,0,0,22093.47100833333,16.7,621675.8333333333,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2664324.9999999995,0,0,1,0,266432.49999999994,0,0,8937.922266666665,12.6,266432.49999999994,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3694530.666666666,0,0,1,0,1172302.9999999998,0,0,38775.697941666665,11.7,1172302.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6216758.333333332,0,0,0,0,1776216.6666666665,0,0,45346.811499999996,18.2,1776216.6666666665,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4058299.8399999994,0,0,1,0,1254453.0208333333,0,0,41918.713333333326,12.4,1254453.0208333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5861514.999999999,0,0,1,0,1598594.9999999998,0,0,54241.21645833333,13.4,1598594.9999999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6333633.389999999,0,0,1,0,1896111.2916666665,0,0,51179.01892499999,20.8,3108379.166666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4440541.666666666,0,0,1,0,1420973.333333333,0,0,35759.68204166666,17.5,1420973.333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7371299.166666666,0,0,1,0,1065729.9999999998,0,0,33155.748408333326,7.51,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3730054.9999999995,0,0,1,0,1154540.8333333333,0,0,43083.91146666666,20.3,1154540.8333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2664324.9999999995,0,0,1,0,632777.1874999999,0,0,19686.697424999995,7.51,632777.1874999999,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4884595.833333333,0,0,1,0,852583.9999999999,0,0,26525.131591666664,7.51,852583.9999999999,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5595082.499999999,0,0,1,0,1065729.9999999998,0,0,24080.169349999996,12.6,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3374811.666666666,0,1,0,0,1332162.4999999998,0,0,46356.59067499999,15.2,1332162.4999999998,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4221356.529999999,0,0,1,0,1976041.0416666663,0,0,47290.88064166666,15.2,1976041.0416666663,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3286000.833333333,0,0,0,0,532864.9999999999,0,0,17625.397983333332,11.7,532864.9999999999,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3730054.9999999995,0,1,0,0,728248.8333333333,0,0,18009.06078333333,16.7,728248.8333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3286000.833333333,0,1,0,0,1332162.4999999998,0,0,32367.99631666666,15.9,1332162.4999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5328649.999999999,0,0,1,0,877006.9791666665,0,0,22954.047983333327,19.4,1394330.083333333,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20870545.833333332,0,1,0,0,2031547.8124999998,0,0,52733.20850833332,19.0,3108379.166666666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6927244.999999999,0,0,1,0,730469.1041666665,0,0,18382.954391666666,17.5,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4884595.833333333,0,1,0,0,1154540.8333333333,0,0,30216.99793333333,19.4,1154540.8333333333,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9591569.999999998,0,0,0,0,710486.6666666665,0,1,24724.04789166666,15.2,710486.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3019568.333333333,0,0,0,0,106572.99999999999,0,0,3575.5241499999993,12.6,106572.99999999999,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5861514.999999999,0,0,0,0,444054.1666666666,0,0,13895.342983333332,7.9,444054.1666666666,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7992974.999999999,0,0,1,0,3108379.166666666,0,0,83900.48235833332,20.8,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3108379.166666666,0,0,1,0,1176743.5416666665,0,0,42295.27126666666,17.5,1176743.5416666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2611571.3649999998,0,0,1,0,888108.3333333333,0,0,29375.07123333333,11.7,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2309436.9099999997,0,0,1,0,195383.8333333333,0,0,6296.6880833333325,9.91,195383.8333333333,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10657299.999999998,0,1,0,0,2131459.9999999995,0,0,71499.82569999999,12.6,2131459.9999999995,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2353487.083333333,0,0,1,0,943615.1041666665,0,0,32375.101183333332,14.2,943615.1041666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7886401.999999999,0,0,1,0,639437.9999999999,0,0,24055.302316666664,20.8,639437.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6394379.999999999,0,0,1,0,923632.6666666665,0,0,25694.750299999996,22.3,923632.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4884595.833333333,0,0,1,0,1065729.9999999998,0,0,24517.118649999997,13.4,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4884595.833333333,0,0,0,0,1527546.333333333,1,0,38185.99400833333,17.2,1527546.333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2664324.9999999995,0,1,0,0,943615.1041666665,0,0,31211.679266666662,11.7,943615.1041666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5461866.249999999,0,1,0,0,1456497.6666666665,0,0,36409.77734166666,17.2,1456497.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4440541.666666666,0,0,1,0,1154540.8333333333,0,0,37205.52240833333,9.91,1154540.8333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7992974.999999999,0,0,1,0,444054.1666666666,0,0,10981.459541666665,16.7,444054.1666666666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9769191.666666666,0,0,0,0,1623017.9791666665,0,0,43272.19043333333,20.3,2664324.9999999995,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3552433.333333333,0,0,1,0,1065729.9999999998,0,0,26354.614791666663,16.7,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5452985.166666666,0,0,0,0,444054.1666666666,1,0,15235.498458333332,14.2,444054.1666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2841946.666666666,0,0,1,0,444054.1666666666,0,0,15235.498458333332,14.2,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3108379.166666666,0,1,0,0,710486.6666666665,0,0,23741.800074999996,12.4,710486.6666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4440541.666666666,0,0,1,0,903650.2291666665,0,0,20418.498691666664,12.6,1420973.333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3552433.333333333,0,1,0,0,888108.3333333333,0,0,22862.572824999996,18.6,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4618163.333333333,0,0,0,0,475137.95833333326,1,0,16533.912841666664,15.2,475137.95833333326,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2046201.5999999996,0,1,0,0,532864.9999999999,0,0,16674.23395833333,7.9,532864.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3374811.666666666,0,0,1,0,1687405.833333333,0,0,41728.658149999996,16.7,1687405.833333333,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10870445.999999998,0,0,1,0,1405431.4374999998,0,0,38553.67085833333,21.6,2131459.9999999995,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7104866.666666666,0,0,1,0,1802859.9166666665,0,0,42202.907999999996,14.2,1802859.9166666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6927244.999999999,0,0,0,0,204264.91666666663,0,0,6355.303233333332,7.51,204264.91666666663,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6660812.499999999,0,0,1,0,1669643.6666666665,0,0,45432.95800833333,21.2,1669643.6666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5239839.166666666,0,1,0,0,2182526.2291666665,0,0,56652.43058333332,19.0,2182526.2291666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1865027.4999999998,0,0,0,0,444054.1666666666,0,0,16705.31775,20.8,444054.1666666666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4973406.666666666,0,0,0,0,1436515.2291666665,0,0,35910.66045833333,17.2,1551969.3124999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5328649.999999999,0,0,1,0,3061753.479166666,0,0,71671.23060833332,14.2,3061753.479166666,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6584762.007199998,0,0,0,0,892548.8749999999,1,0,22311.94565833333,17.2,892548.8749999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3730054.9999999995,0,1,0,0,888108.3333333333,0,0,30904.39378333333,15.2,888108.3333333333,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7992974.999999999,0,0,0,0,2073732.958333333,0,0,45826.38999999999,11.7,3108379.166666666,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3730054.9999999995,0,0,1,0,1616357.1666666665,0,0,53463.233558333326,11.7,1616357.1666666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4706974.166666666,0,0,1,0,1509784.1666666665,0,0,34732.140699999996,13.4,1509784.1666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3996487.4999999995,0,0,1,0,985800.2499999999,0,0,34304.07248333333,15.2,985800.2499999999,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3552433.333333333,0,0,1,0,1065729.9999999998,0,0,27892.818424999994,19.4,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3730054.9999999995,0,0,1,0,1865027.4999999998,0,0,46622.13506666666,17.2,1865027.4999999998,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9946813.333333332,0,0,1,0,1643000.4166666665,0,0,51115.96323333332,7.51,1643000.4166666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2402333.0416666665,0,1,0,0,754892.0833333333,0,0,26525.131591666664,15.9,754892.0833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4618163.333333333,0,0,1,0,843702.9166666665,0,0,28302.236366666664,12.6,843702.9166666665,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,14653787.499999998,0,0,1,0,1065729.9999999998,0,0,27208.0869,18.2,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7536043.262499999,0,0,0,0,444054.1666666666,0,0,13815.413233333331,7.51,444054.1666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4174109.166666666,0,0,0,0,355243.33333333326,0,0,12957.500583333333,18.6,355243.33333333326,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5506271.666666666,0,0,1,0,1332162.4999999998,0,0,44687.83511666666,12.6,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5683893.333333332,0,1,0,0,1465378.7499999998,0,0,52441.90897499999,17.2,1465378.7499999998,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8881083.333333332,0,0,0,0,1145659.7499999998,1,0,26356.39100833333,13.4,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2220270.833333333,0,0,1,0,355243.33333333326,0,0,12362.467999999997,15.2,355243.33333333326,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4884595.833333333,0,1,0,0,266432.49999999994,0,0,8812.698991666666,11.7,266432.49999999994,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15541895.83333333,0,0,0,0,310837.9166666666,0,0,10125.323108333332,10.6,310837.9166666666,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4019223.073333333,0,0,1,0,1554189.583333333,0,0,33521.649041666664,10.6,1554189.583333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,14653787.499999998,0,0,0,0,1924974.8124999998,0,0,50904.593449999986,19.9,3108379.166666666,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6216758.333333332,0,0,1,0,1332162.4999999998,0,0,46356.59067499999,15.2,1332162.4999999998,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6216758.333333332,0,0,1,0,3108379.166666666,0,0,81353.38765833332,19.4,3108379.166666666,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3108379.166666666,0,0,1,0,919192.1249999999,0,0,21517.088699999997,14.2,1083492.1666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7193677.499999999,0,1,0,0,1509784.1666666665,0,0,37336.07433333332,16.7,2220270.833333333,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5328649.999999999,0,0,0,0,637217.7291666666,0,0,19938.920191666664,7.9,637217.7291666666,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7460109.999999999,0,0,0,0,1509784.1666666665,1,0,40751.73898333333,20.8,1509784.1666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6216758.333333332,0,0,1,0,1420973.333333333,0,0,49015.58702499999,14.6,1420973.333333333,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5017456.839999999,0,0,1,0,888108.3333333333,0,0,21578.368174999996,15.9,888108.3333333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3751369.5999999996,0,1,0,0,710486.6666666665,0,0,21814.604991666663,6.62,710486.6666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10657299.999999998,0,1,0,0,2664324.9999999995,0,0,68587.71847499999,18.6,2664324.9999999995,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7992974.999999999,0,0,1,0,1332162.4999999998,0,0,44514.65399166666,12.4,1332162.4999999998,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6394379.999999999,0,0,1,0,746010.9999999999,0,0,23209.823183333327,7.51,746010.9999999999,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4248710.266666666,0,0,1,0,2020446.458333333,0,0,53867.32284999999,20.3,2020446.458333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1509784.1666666665,0,0,0,0,444054.1666666666,0,0,10395.308041666665,14.2,444054.1666666666,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3108379.166666666,0,0,1,0,1243351.6666666665,0,0,28603.30509166666,13.4,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2673916.57,0,0,1,0,124335.16666666664,0,0,3948.5296499999995,8.9,124335.16666666664,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3825970.6999999993,0,0,1,0,213145.99999999997,0,0,6943.230949999999,10.6,213145.99999999997,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2886352.083333333,0,0,0,0,444054.1666666666,0,0,13634.239133333333,6.62,444054.1666666666,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6394379.999999999,0,0,0,0,213145.99999999997,0,0,6868.629849999999,9.91,213145.99999999997,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2664324.9999999995,0,1,0,0,888108.3333333333,0,0,31921.277824999997,17.5,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2344605.9999999995,0,0,1,0,888108.3333333333,0,0,30134.403858333328,13.4,888108.3333333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6039136.666666666,0,1,0,0,2024886.9999999998,0,0,50618.622566666665,17.2,2024886.9999999998,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1598594.9999999998,0,0,0,0,266432.49999999994,0,0,8812.698991666666,11.7,266432.49999999994,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3108379.166666666,0,0,1,0,373005.49999999994,0,0,11453.045066666666,6.62,373005.49999999994,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4440541.666666666,0,1,0,0,621675.8333333333,0,0,17192.001116666666,22.0,621675.8333333333,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2841946.666666666,0,0,1,0,319718.99999999994,0,0,8162.603691666665,18.2,319718.99999999994,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2472493.5999999996,0,0,0,0,1243351.6666666665,0,0,28603.30509166666,13.4,1243351.6666666665,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1953838.333333333,0,1,0,0,472917.68749999994,0,0,15802.999683333332,12.4,472917.68749999994,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3108379.166666666,0,0,1,0,1243351.6666666665,0,0,40500.40432499999,10.6,1243351.6666666665,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4440541.666666666,0,0,1,0,1776216.6666666665,0,0,63566.353958333326,17.2,1776216.6666666665,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4440541.666666666,0,1,0,0,1420973.333333333,0,0,49015.58702499999,14.6,1420973.333333333,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8881083.333333332,0,0,1,0,1065729.9999999998,0,0,27208.0869,18.2,1065729.9999999998,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6714098.999999999,0,1,0,0,1509784.1666666665,0,0,37995.05071666666,17.5,1509784.1666666665,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8880728.089999998,0,0,0,0,373005.49999999994,0,0,8243.42155,11.7,373005.49999999994,1,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4369492.999999999,0,0,1,0,1687405.833333333,0,0,42464.89995833333,17.5,1687405.833333333,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4262919.999999999,0,0,1,0,355243.33333333326,0,0,9145.739616666666,18.6,355243.33333333326,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5328649.999999999,0,1,0,0,888108.3333333333,0,0,30134.403858333328,13.4,888108.3333333333,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2664324.9999999995,0,0,1,0,444054.1666666666,0,0,14896.241074999996,12.6,444054.1666666666,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2397892.4999999995,0,0,0,0,248670.33333333328,0,0,7737.199799999999,7.51,248670.33333333328,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4795784.999999999,0,0,1,0,355243.33333333326,0,0,10812.718958333331,6.03,355243.33333333326,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8437029.166666666,0,1,0,0,1065729.9999999998,0,0,28182.34174166666,19.9,1065729.9999999998,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3730054.9999999995,0,0,1,0,355243.33333333326,0,0,11916.637616666665,12.6,355243.33333333326,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2841946.666666666,0,0,1,0,532864.9999999999,0,0,18080.997558333333,13.4,532864.9999999999,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3944977.2166666663,0,0,1,0,228687.8958333333,0,0,8035.604199999999,15.9,228687.8958333333,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5328649.999999999,0,0,0,0,710486.6666666665,1,0,22895.432833333332,9.91,710486.6666666665,0,0,0,0,0,0,0
